car_name,manufacture,ownership,transmission,fuel_type,engine,kms_driven,Seats,car_prices
Land,2008,1st Ownership,Automatic,Diesel,6 cyl,186627, 5 Seats,18990
Nissan,2010,1st Ownership,Automatic,Diesel,4 cyl,299991, 7 Seats,19999
Mercedes-Benz,2017,1st Ownership,Automatic,Diesel,4 cyl,91581, 4 Seats,37888
Holden,2005,1st Ownership,Manual,Unleaded,6 cyl,259743, 2 Seats,5990
Mitsubishi,2019,1st Ownership,Automatic,Unleaded,4 cyl,93786, 5 Seats,22488
Toyota,2003,1st Ownership,Manual,Unleaded,6 cyl,335974, 8 Seats,14990
Holden,2018,1st Ownership,Automatic,Unleaded,4 cyl,33999, 5 Seats,19988
Audi,2019,1st Ownership,Automatic,Premium,4 cyl,35342, 5 Seats,42369
Land,2015,1st Ownership,Automatic,Diesel,4 cyl,135174, 5 Seats,34999
Mazda,2021,1st Ownership,Automatic,Diesel,4 cyl,38592, 5 Seats,59488
Jaguar,2017,1st Ownership,Automatic,Premium,4 cyl,125043, 5 Seats,28888
BMW,2011,1st Ownership,Automatic,Diesel,6 cyl,119565, 5 Seats,19888
Smart,2007,1st Ownership,Automatic,Premium,3 cyl,88178, 2 Seats,5985
MG,2021,1st Ownership,Automatic,Electric,0 L,32953, 5 Seats,39888
Ford,2018,1st Ownership,Automatic,Diesel,5 cyl,138989, 5 Seats,37990
Mitsubishi,2017,1st Ownership,Automatic,Unleaded,4 cyl,89691, 7 Seats,27990
Mitsubishi,2021,1st Ownership,Automatic,Unleaded,4 cyl,50184, 5 Seats,25290
Ford,2018,1st Ownership,Automatic,Diesel,5 cyl,140644, 5 Seats,51990
Volkswagen,2017,1st Ownership,Automatic,Diesel,6 cyl,117156, 5 Seats,46999
Volkswagen,2022,1st Ownership,Automatic,Premium,3 cyl,14795, 5 Seats,34990
Toyota,2015,1st Ownership,Automatic,Diesel,4 cyl,183536, 7 Seats,48990
Holden,2016,1st Ownership,Manual,Diesel,4 cyl,125168, 5 Seats,29490
Holden,2009,1st Ownership,Automatic,Unleaded,6 cyl,202000, 5 Seats,4999
Mazda,2004,1st Ownership,Automatic,Unleaded,6 cyl,235117, 5 Seats,4990
Mitsubishi,2012,1st Ownership,Automatic,Petrol,-,145727,,18980
Toyota,2011,1st Ownership,Automatic,Unleaded,6 cyl,198324, 5 Seats,24990
Mitsubishi,2019,1st Ownership,Automatic,Unleaded,4 cyl,46097, 5 Seats,29995
Land,2017,1st Ownership,Automatic,Diesel,6 cyl,61204, 5 Seats,98888
Holden,2016,1st Ownership,Automatic,Unleaded,4 cyl,123333, 5 Seats,12990
Hyundai,2023,0st Ownership,Manual,Unleaded,-,11,,25990
Subaru,2016,1st Ownership,Automatic,Unleaded,4 cyl,87939, 5 Seats,25998
Kia,2021,1st Ownership,Automatic,Unleaded,4 cyl,60395, 5 Seats,29480
Hyundai,2021,1st Ownership,Automatic,Unleaded,4 cyl,22030, 5 Seats,35984
Hyundai,2018,1st Ownership,Automatic,Unleaded,4 cyl,43000, 5 Seats,24999
Mazda,2021,1st Ownership,Automatic,Diesel,4 cyl,29860, 5 Seats,39978
Ford,2018,1st Ownership,Automatic,Diesel,5 cyl,115822, 5 Seats,49900
Mitsubishi,2009,1st Ownership,Manual,Unleaded,4 cyl,232399, 5 Seats,5990
Toyota,2023,1st Ownership,Manual,Diesel,8 cyl,250, 2 Seats,125994
Toyota,2002,1st Ownership,Automatic,Unleaded,4 cyl,191225, 5 Seats,7990
Mercedes-Benz,2021,1st Ownership,Automatic,Premium,4 cyl,26482, 5 Seats,117990
Toyota,2015,1st Ownership,Automatic,Diesel,4 cyl,119984, 7 Seats,48888
Mazda,2015,1st Ownership,Manual,Diesel,4 cyl,180340, 3 Seats,14999
Toyota,2023,1st Ownership,Manual,Diesel,8 cyl,50, 2 Seats,123984
Holden,2015,1st Ownership,Automatic,Unleaded,4 cyl,90737, 7 Seats,15990
Honda,2015,1st Ownership,Automatic,Hybrid,4 cyl,90800, 5 Seats,27990
Holden,2014,1st Ownership,Automatic,Petrol,-,175349,,14990
Mazda,2022,1st Ownership,Automatic,Unleaded,4 cyl,3766, 5 Seats,36990
Audi,2018,1st Ownership,Automatic,Premium,4 cyl,78864, 4 Seats,44991
Mitsubishi,2015,1st Ownership,Manual,Unleaded,4 cyl,251548, 2 Seats,10990
Land,2012,1st Ownership,Automatic,Diesel,6 cyl,159768, 5 Seats,39990
Hyundai,2019,1st Ownership,Automatic,Unleaded,4 cyl,70764, 5 Seats,19990
Nissan,2016,1st Ownership,Automatic,Diesel,4 cyl,91290, 7 Seats,51990
Holden,2008,1st Ownership,Manual,Diesel,-,266342,,14999
Jaguar,2014,1st Ownership,Automatic,Premium,6 cyl,22063, 2 Seats,89990
Ford,2014,1st Ownership,Automatic,Diesel,5 cyl,213031, 5 Seats,26990
Daihatsu,2022,1st Ownership,Manual,Unleaded,-,29,,28988
Suzuki,2021,1st Ownership,Automatic,Unleaded,4 cyl,40262, 5 Seats,19998
Land,2011,1st Ownership,Automatic,Petrol,-,222071,,28980
Kia,2020,1st Ownership,Automatic,Unleaded,4 cyl,60153, 5 Seats,21997
HSV,2012,1st Ownership,Automatic,Premium,8 cyl,164900, 5 Seats,49990
Mitsubishi,2016,1st Ownership,Automatic,Diesel,4 cyl,129084, 5 Seats,31987
Mitsubishi,2016,1st Ownership,Automatic,Diesel,4 cyl,152000, 7 Seats,38980
Hyundai,2020,1st Ownership,Automatic,Unleaded,4 cyl,60300, 5 Seats,23999
Holden,2012,1st Ownership,Manual,Unleaded,-,90098,,29490
Toyota,2023,1st Ownership,Automatic,Hybrid,4 cyl,100, 5 Seats,67888
Renault,2018,1st Ownership,Automatic,Premium,4 cyl,54468, 5 Seats,24999
Nissan,2017,1st Ownership,Manual,Diesel,4 cyl,68725, 5 Seats,32980
Toyota,2017,1st Ownership,Automatic,Premium,4 cyl,63052, 5 Seats,34990
Isuzu,2019,1st Ownership,Automatic,Diesel,4 cyl,107108, 5 Seats,44990
Jeep,2022,1st Ownership,Automatic,Unleaded,4 cyl,12818, 5 Seats,45990
Mitsubishi,2019,1st Ownership,Automatic,Diesel,4 cyl,39613, 5 Seats,45999
Mazda,2018,1st Ownership,Automatic,Unleaded,4 cyl,95756, 5 Seats,31990
Toyota,2020,1st Ownership,Automatic,Hybrid,4 cyl,17105, 5 Seats,54350
Nissan,2022,1st Ownership,Automatic,Diesel,4 cyl,22, 5 Seats,52999
Toyota,2017,1st Ownership,Automatic,Diesel,4 cyl,77086, 7 Seats,62984
Mitsubishi,2011,1st Ownership,Manual,Unleaded,4 cyl,236856, 5 Seats,9999
Nissan,2016,1st Ownership,Automatic,Diesel,4 cyl,183044, 5 Seats,29789
Hyundai,2012,1st Ownership,Manual,Unleaded,4 cyl,144100, 4 Seats,13750
Isuzu,2019,1st Ownership,Automatic,Diesel,4 cyl,83162, 7 Seats,52988
Mazda,2006,1st Ownership,Automatic,Unleaded,6 cyl,196082, 7 Seats,6999
Toyota,2022,1st Ownership,Automatic,Diesel,4 cyl,5637, 7 Seats,65888
Toyota,2005,1st Ownership,Automatic,Petrol,4 cyl,158821,,9990
Toyota,2019,1st Ownership,Automatic,Diesel,4 cyl,78664, 7 Seats,55988
Ford,2011,1st Ownership,Automatic,Unleaded,6 cyl,145385, 7 Seats,16889
Kia,2020,1st Ownership,Automatic,Unleaded,6 cyl,25006, 5 Seats,56990
Jeep,2011,1st Ownership,Automatic,Unleaded,6 cyl,55411, 5 Seats,15885
Hyundai,2021,1st Ownership,Automatic,Diesel,4 cyl,63616, 8 Seats,56980
Mercedes-Benz,2001,1st Ownership,Automatic,Diesel,-,533849,,9999
Lexus,2021,1st Ownership,Automatic,Premium,4 cyl,8309, 5 Seats,83999
Holden,2015,1st Ownership,Automatic,Unleaded,4 cyl,169752, 5 Seats,10888
Lexus,2021,1st Ownership,Automatic,Premium,4 cyl,14856, 5 Seats,81999
Mitsubishi,2018,1st Ownership,Automatic,Unleaded,4 cyl,76261, 7 Seats,27999
Mercedes-Benz,2019,1st Ownership,Automatic,Unleaded,4 cyl,30855, 4 Seats,69988
Suzuki,2010,1st Ownership,Automatic,Unleaded,4 cyl,161744, 5 Seats,13999
Peugeot,2018,1st Ownership,Automatic,Premium,4 cyl,45569, 5 Seats,33988
Lexus,2020,1st Ownership,Automatic,Hybrid,6 cyl,34661, 5 Seats,89999
Volvo,2003,1st Ownership,Automatic,Unleaded,4 cyl,186493, 5 Seats,5999
Mercedes-Benz,2018,1st Ownership,Automatic,Premium,8 cyl,23014, 5 Seats,129980
Mitsubishi,2002,1st Ownership,Automatic,Unleaded,-,244578,,14999
Toyota,2020,1st Ownership,Automatic,Diesel,8 cyl,59004, 8 Seats,109990
Holden,2001,1st Ownership,Automatic,Unleaded,8 cyl,234384, 5 Seats,17990
Tesla,2022,1st Ownership,Automatic,Electric,0 L,6704, 5 Seats,86990
Ford,2012,1st Ownership,Automatic,Diesel,5 cyl,235654, 5 Seats,17999
Lexus,2022,0st Ownership,Automatic,Unleaded,4 cyl,5122, 5 Seats,59999
Ford,2016,1st Ownership,Automatic,Premium,8 cyl,32700, 4 Seats,59990
Holden,2016,1st Ownership,Automatic,Unleaded,4 cyl,110359, 5 Seats,14998
Lexus,2020,1st Ownership,Automatic,Diesel,8 cyl,31813, 5 Seats,126990
Ford,2003,1st Ownership,Manual,Unleaded,8 cyl,235952, 2 Seats,20990
Toyota,2022,1st Ownership,Automatic,Diesel,6 cyl,17629, 7 Seats,115990
Toyota,2004,1st Ownership,Automatic,Diesel,4 cyl,340058, 8 Seats,18990
Jeep,2021,1st Ownership,Automatic,Unleaded,6 cyl,5693, 5 Seats,75990
Ford,2018,1st Ownership,Automatic,Diesel,5 cyl,101066, 5 Seats,46888
Porsche,2020,1st Ownership,Automatic,Premium,-,18300,,199900
Hyundai,2017,1st Ownership,Automatic,Unleaded,6 cyl,170173, 5 Seats,19999
Volkswagen,2023,0st Ownership,Automatic,Premium,4 cyl,850, 7 Seats,52888
Kia,2020,1st Ownership,Automatic,Diesel,4 cyl,66711, 5 Seats,30990
Ford,2021,1st Ownership,Manual,Premium,8 cyl,1939, 4 Seats,114990
Holden,2014,1st Ownership,Automatic,Premium,8 cyl,119516, 5 Seats,37870
Mazda,2015,1st Ownership,Automatic,Diesel,4 cyl,98000, 5 Seats,21999
Mazda,2015,1st Ownership,Automatic,Petrol,-,123041,,23990
Jeep,2020,1st Ownership,Automatic,Diesel,6 cyl,90714, 5 Seats,54998
Jeep,2008,1st Ownership,Automatic,Diesel,6 cyl,171994, 5 Seats,13990
Nissan,2012,1st Ownership,Manual,Diesel,4 cyl,242525, 7 Seats,27990
Nissan,2012,1st Ownership,Automatic,Unleaded,4 cyl,185509, 5 Seats,13990
Toyota,2012,1st Ownership,Automatic,Diesel,4 cyl,174859, 5 Seats,34990
Holden,2009,1st Ownership,Automatic,Unleaded,6 cyl,196453, 5 Seats,10990
Toyota,2021,1st Ownership,Automatic,Hybrid,4 cyl,23324, 5 Seats,44880
Mazda,2018,1st Ownership,Automatic,Unleaded,4 cyl,198886, 5 Seats,17999
Jeep,2019,1st Ownership,Automatic,Unleaded,6 cyl,49602, 4 Seats,43998
FPV,2010,1st Ownership,Manual,Premium,8 cyl,134003, 5 Seats,57957
Holden,2008,1st Ownership,Manual,Diesel,4 cyl,314973, 5 Seats,11999
Volkswagen,2017,1st Ownership,Automatic,Premium,4 cyl,92526, 5 Seats,32990
Hyundai,2020,1st Ownership,Automatic,Unleaded,4 cyl,56405, 5 Seats,23999
HSV,2017,1st Ownership,Manual,Premium,8 cyl,26000, 5 Seats,179990
Nissan,2006,1st Ownership,Manual,Diesel,4 cyl,230114, 5 Seats,12990
Toyota,2019,1st Ownership,Manual,Diesel,8 cyl,131839, 3 Seats,69990
Mazda,2020,1st Ownership,Automatic,Unleaded,4 cyl,52000, 5 Seats,31999
Holden,2016,1st Ownership,Automatic,Unleaded,6 cyl,102917, 5 Seats,27870
Ford,2014,1st Ownership,Manual,Premium,3 cyl,84902, 5 Seats,11990
Holden,2016,1st Ownership,Automatic,Unleaded,4 cyl,98778, 5 Seats,13990
Kia,2014,1st Ownership,Automatic,Unleaded,4 cyl,121371, 5 Seats,14990
Mitsubishi,2009,1st Ownership,Manual,Diesel,4 cyl,283598, 5 Seats,13990
Mitsubishi,2020,1st Ownership,Automatic,Diesel,4 cyl,89201, 4 Seats,39800
Mitsubishi,2014,1st Ownership,Automatic,Diesel,4 cyl,190184, 7 Seats,29870
Ford,2020,1st Ownership,Manual,Diesel,5 cyl,71920, 5 Seats,52800
Holden,2017,1st Ownership,Automatic,Premium,4 cyl,80973, 5 Seats,18985
Renault,2023,1st Ownership,Automatic,Petrol,4 cyl,- / -, 5 Seats,37500
Mitsubishi,2015,1st Ownership,Automatic,Unleaded,4 cyl,134215, 5 Seats,18994
Toyota,2023,1st Ownership,Automatic,Diesel,4 cyl,- / -, 12 Seats,69760
Kia,2008,1st Ownership,Manual,Unleaded,-,168737,,7200
Land,2023,1st Ownership,Automatic,Diesel,6 cyl,- / -, 5 Seats,97700
Nissan,2013,1st Ownership,Automatic,Unleaded,4 cyl,125859, 5 Seats,12989
Mazda,2023,1st Ownership,Automatic,Unleaded,4 cyl,- / -, 5 Seats,36840
Isuzu,2023,1st Ownership,Automatic,Diesel,4 cyl,4941, 5 Seats,55999
Land,2023,1st Ownership,Automatic,Petrol,8 cyl,- / -, 8 Seats,237900
Toyota,2022,1st Ownership,Automatic,Unleaded,4 cyl,25252, 5 Seats,29990
Mitsubishi,2023,1st Ownership,Automatic,Unleaded,4 cyl,- / -, 5 Seats,26240
Mazda,2022,1st Ownership,Automatic,Unleaded,4 cyl,26808, 7 Seats,44870
Land,2023,1st Ownership,Automatic,Petrol,4 cyl,- / -, 5 Seats,139300
Toyota,2010,1st Ownership,Automatic,Unleaded,-,236180,,11999
Kia,2023,1st Ownership,Automatic,Electric,0 L,- / -, 5 Seats,72590
Mazda,2023,1st Ownership,Manual,Unleaded,4 cyl,- / -, 5 Seats,25510
Mazda,2022,1st Ownership,Automatic,Unleaded,4 cyl,11137, 7 Seats,57870
Kia,2023,1st Ownership,Automatic,Unleaded,6 cyl,- / -, 5 Seats,66460
Ford,2015,1st Ownership,Automatic,Petrol,-,131977,,14990
Land,2023,1st Ownership,Automatic,Petrol,6 cyl,- / -, 5 Seats,152150
Mazda,2021,1st Ownership,Automatic,Diesel,4 cyl,25436, 7 Seats,55870
Toyota,2023,1st Ownership,Automatic,Unleaded,4 cyl,- / -, 5 Seats,36750
Jeep,2013,1st Ownership,Automatic,Premium,6 cyl,195024, 5 Seats,23750
Kia,2023,1st Ownership,Manual,Unleaded,4 cyl,- / -, 5 Seats,19690
Holden,2011,1st Ownership,Automatic,Petrol,-,210354,,14990
Toyota,2023,1st Ownership,Automatic,Hybrid,4 cyl,- / -, 5 Seats,37665
Toyota,2017,1st Ownership,Automatic,Unleaded,4 cyl,201511, 2 Seats,26990
Mazda,2023,1st Ownership,Automatic,Unleaded,4 cyl,- / -, 5 Seats,31210
Subaru,2014,1st Ownership,Automatic,Unleaded,4 cyl,163091, 5 Seats,19870
Subaru,2023,1st Ownership,Automatic,Unleaded,4 cyl,- / -, 5 Seats,40290
Nissan,2015,1st Ownership,Automatic,Premium,6 cyl,113523, 7 Seats,22888
Kia,2023,1st Ownership,Manual,Petrol,4 cyl,- / -, 5 Seats,25290
Toyota,2023,1st Ownership,Automatic,Premium,4 cyl,- / -, 5 Seats,32915
Kia,2017,1st Ownership,Automatic,Unleaded,4 cyl,59500, 5 Seats,32999
Mercedes-Benz,2023,1st Ownership,Automatic,Premium,4 cyl,- / -, 5 Seats,77300
Subaru,2019,1st Ownership,Automatic,Unleaded,4 cyl,68964, 5 Seats,29995
Toyota,2023,1st Ownership,Automatic,Hybrid,4 cyl,- / -, 5 Seats,42050
Hyundai,2019,1st Ownership,Automatic,Unleaded,4 cyl,37109, 5 Seats,38999
Hyundai,2023,1st Ownership,Automatic,Diesel,4 cyl,- / -, 7 Seats,79900
Holden,2017,1st Ownership,Automatic,Premium,4 cyl,89693, 5 Seats,22987
Kia,2023,1st Ownership,Automatic,Diesel,4 cyl,- / -, 7 Seats,57850
Kia,2021,1st Ownership,Automatic,Unleaded,6 cyl,31687, 8 Seats,44999
Toyota,2023,1st Ownership,Automatic,Diesel,4 cyl,- / -, 7 Seats,50965
Nissan,2014,1st Ownership,Manual,Diesel,4 cyl,139400, 5 Seats,17990
Hyundai,2023,1st Ownership,Automatic,Unleaded,4 cyl,- / -, 5 Seats,28500
Nissan,2010,1st Ownership,Automatic,Diesel,4 cyl,346624, 5 Seats,12990
Mitsubishi,2023,1st Ownership,Automatic,Petrol,4 cyl,- / -, 5 Seats,36740
Mercedes-Benz,2016,1st Ownership,Automatic,Premium,8 cyl,26000, 5 Seats,124990
Renault,2023,1st Ownership,Automatic,Diesel,4 cyl,- / -, 3 Seats,55200
Ford,2010,1st Ownership,Manual,Unleaded,6 cyl,158414, 2 Seats,20990
Mini,2014,1st Ownership,Automatic,Unleaded,-,92400,,18999
Hyundai,2023,1st Ownership,Automatic,Unleaded,4 cyl,- / -, 5 Seats,31900
Hyundai,2023,1st Ownership,Manual,Unleaded,4 cyl,- / -, 5 Seats,32000
Ford,2016,1st Ownership,Automatic,Premium,4 cyl,112220, 5 Seats,16990
Nissan,2016,1st Ownership,Automatic,Unleaded,4 cyl,74194, 5 Seats,21990
Toyota,2023,1st Ownership,Automatic,Premium,4 cyl,- / -, 5 Seats,37165
Hyundai,2010,1st Ownership,Manual,Diesel,4 cyl,229732, 5 Seats,8488
Nissan,2023,1st Ownership,Automatic,Other,3 cyl,- / -, 5 Seats,57190
Mazda,2018,1st Ownership,Automatic,Unleaded,4 cyl,97094, 5 Seats,23990
Genesis,2023,1st Ownership,Automatic,Premium,6 cyl,- / -, 5 Seats,91700
Isuzu,2022,1st Ownership,Automatic,Diesel,4 cyl,11550, 5 Seats,69988
Toyota,2023,1st Ownership,Automatic,Diesel,4 cyl,- / -, 5 Seats,60830
Nissan,2011,1st Ownership,Automatic,Unleaded,4 cyl,149632, 5 Seats,13990
Volkswagen,2023,1st Ownership,Manual,Diesel,4 cyl,- / -, 2 Seats,40990
GWM,2023,1st Ownership,Automatic,Diesel,4 cyl,- / -, 5 Seats,39990
Toyota,2015,1st Ownership,Automatic,Diesel,4 cyl,152298, 5 Seats,38990
Toyota,2023,1st Ownership,Automatic,Hybrid,4 cyl,- / -, 5 Seats,33490
Mitsubishi,2013,1st Ownership,Automatic,Diesel,4 cyl,121114, 7 Seats,19488
Skoda,2023,1st Ownership,Automatic,Premium,4 cyl,- / -, 5 Seats,42490
Nissan,2013,1st Ownership,Automatic,Diesel,4 cyl,101472, 7 Seats,24988
Kia,2023,1st Ownership,Automatic,Hybrid,4 cyl,- / -, 7 Seats,81080
Volkswagen,2019,1st Ownership,Automatic,Diesel,6 cyl,103997, 5 Seats,51888
BMW,2023,1st Ownership,Automatic,Premium,4 cyl,- / -, 5 Seats,70400
LDV,2020,1st Ownership,Manual,Diesel,4 cyl,27529, 5 Seats,28988
Toyota,2023,1st Ownership,Automatic,Diesel,4 cyl,- / -, 2 Seats,47510
Isuzu,2016,1st Ownership,Manual,Diesel,4 cyl,165110, 5 Seats,40990
Mazda,2023,1st Ownership,Automatic,Petrol,4 cyl,- / -, 5 Seats,30320
Mitsubishi,2014,1st Ownership,Automatic,Premium,4 cyl,84393, 5 Seats,42988
Volkswagen,2023,1st Ownership,Automatic,Diesel,4 cyl,- / -, 5 Seats,100990
Toyota,2016,1st Ownership,Manual,Unleaded,4 cyl,37413, 5 Seats,17988
Mini,2023,1st Ownership,-,Premium,3 cyl,- / -, 5 Seats,56600
Ford,2015,1st Ownership,Manual,Diesel,4 cyl,111033, 2 Seats,31988
Lexus,2023,1st Ownership,Automatic,Petrol,4 cyl,- / -, 5 Seats,75700
Peugeot,2023,1st Ownership,Automatic,Petrol,4 cyl,- / -, 5 Seats,63390
HSV,2013,1st Ownership,Automatic,Premium,8 cyl,95066, 5 Seats,70990
Toyota,2015,1st Ownership,Automatic,Diesel,4 cyl,107084, 5 Seats,50990
Hyundai,2023,1st Ownership,Automatic,Petrol,4 cyl,- / -, 5 Seats,32500
Toyota,2021,1st Ownership,Automatic,Hybrid,4 cyl,13591, 5 Seats,54990
MG,2023,1st Ownership,Automatic,Petrol,3 cyl,- / -, 5 Seats,34990
Skoda,2023,1st Ownership,Automatic,Premium,4 cyl,- / -, 5 Seats,43990
Mazda,2015,1st Ownership,Automatic,Unleaded,4 cyl,193198, 5 Seats,12990
Mazda,2023,1st Ownership,Automatic,Unleaded,4 cyl,- / -, 5 Seats,41610
Mitsubishi,2016,1st Ownership,Automatic,Diesel,4 cyl,126922, 5 Seats,33990
Nissan,2023,1st Ownership,Automatic,Premium,4 cyl,- / -, 5 Seats,47890
Hyundai,2014,1st Ownership,Manual,Unleaded,4 cyl,137551, 4 Seats,15985
Subaru,2007,1st Ownership,Automatic,Unleaded,4 cyl,273034, 5 Seats,4990
Kia,2023,1st Ownership,Automatic,Unleaded,6 cyl,- / -, 8 Seats,65580
Lexus,2023,1st Ownership,Automatic,Petrol,4 cyl,- / -, 5 Seats,83500
Mitsubishi,2019,1st Ownership,Automatic,Diesel,4 cyl,73139, 7 Seats,45888
BYD,2023,1st Ownership,Automatic,Electric,0 L,- / -, 2 Seats,34950
Ford,2013,1st Ownership,Automatic,Diesel,6 cyl,160155, 7 Seats,14985
Ineos,2023,1st Ownership,Automatic,Unleaded,6 cyl,- / -, 5 Seats,109525
Toyota,2009,1st Ownership,Automatic,Unleaded,4 cyl,149154, 7 Seats,11998
Mercedes-Benz,2023,1st Ownership,Automatic,Unleaded,4 cyl,- / -, 4 Seats,101900
Mitsubishi,2018,1st Ownership,Automatic,Unleaded,4 cyl,93698, 5 Seats,22000
Mini,2023,1st Ownership,Automatic,Hybrid,3 cyl,- / -, 5 Seats,64000
Volkswagen,2017,1st Ownership,Automatic,Premium,4 cyl,114054, 5 Seats,23982
Renault,2023,1st Ownership,Automatic,Diesel,4 cyl,- / -, 6 Seats,63000
Volkswagen,2005,1st Ownership,Manual,Premium,4 cyl,241792, 5 Seats,7990
Ineos,2023,1st Ownership,Automatic,Diesel,6 cyl,- / -, 5 Seats,109525
Honda,2023,1st Ownership,Automatic,Unleaded,4 cyl,- / -, 5 Seats,53600
Ford,2016,1st Ownership,Automatic,Diesel,5 cyl,97013, 7 Seats,34991
Genesis,2023,1st Ownership,Automatic,Petrol,4 cyl,- / -, 5 Seats,100200
Mitsubishi,2017,1st Ownership,Automatic,Unleaded,4 cyl,233608, 5 Seats,18888
Mazda,2023,1st Ownership,Automatic,Unleaded,4 cyl,- / -, 5 Seats,24290
MG,2020,1st Ownership,Automatic,Premium,4 cyl,35300, 5 Seats,19999
Mazda,2023,1st Ownership,Automatic,Petrol,4 cyl,- / -, 5 Seats,36520
Toyota,2021,1st Ownership,Automatic,Hybrid,4 cyl,53920, 5 Seats,38990
Mini,2023,1st Ownership,Automatic,Hybrid,3 cyl,- / -, 5 Seats,69000
Holden,2016,1st Ownership,Automatic,Unleaded,4 cyl,128001, 5 Seats,12990
Mercedes-Benz,2023,1st Ownership,Automatic,Diesel,4 cyl,- / -, 15 Seats,91537
Ford,2016,1st Ownership,Automatic,Diesel,4 cyl,99839, 5 Seats,30999
Mercedes-Benz,2023,1st Ownership,Automatic,Diesel,4 cyl,- / -, 2 Seats,91669
Mitsubishi,2021,1st Ownership,Automatic,Petrol,4 cyl,18772, 5 Seats,48987
Mercedes-Benz,2023,1st Ownership,Automatic,Premium,4 cyl,- / -, 5 Seats,67900
Hyundai,2023,1st Ownership,Automatic,Diesel,4 cyl,- / -, 5 Seats,48650
Land,2023,1st Ownership,Automatic,Premium,8 cyl,- / -, 5 Seats,241021
Suzuki,2021,1st Ownership,Automatic,Unleaded,4 cyl,42507, 5 Seats,18990
Mercedes-Benz,2023,1st Ownership,Automatic,Diesel,4 cyl,- / -, 2 Seats,79229
Subaru,2014,1st Ownership,Automatic,Petrol,-,192089,,27990
Mini,2023,1st Ownership,Automatic,Premium,4 cyl,- / -, 5 Seats,57900
Mitsubishi,2019,1st Ownership,Automatic,Diesel,4 cyl,115010, 5 Seats,39970
Renault,2023,1st Ownership,Automatic,Diesel,4 cyl,- / -, 3 Seats,54000
Toyota,2018,1st Ownership,Manual,Diesel,4 cyl,117922, 7 Seats,59990
Mercedes-Benz,2023,1st Ownership,Automatic,Diesel,4 cyl,- / -, 2 Seats,80437
Mazda,2023,1st Ownership,Automatic,Unleaded,4 cyl,- / -, 5 Seats,40110
Nissan,2020,1st Ownership,Automatic,Unleaded,4 cyl,54776, 5 Seats,31990
Ssangyong,2020,1st Ownership,Automatic,Diesel,4 cyl,70561, 5 Seats,34777
Ineos,2023,1st Ownership,Automatic,Unleaded,6 cyl,- / -, 5 Seats,109525
MG,2023,1st Ownership,Automatic,Electric,0 L,- / -, 5 Seats,43990
Jeep,2022,1st Ownership,Automatic,Unleaded,6 cyl,10128, 5 Seats,75850
Mazda,2023,1st Ownership,Automatic,Unleaded,4 cyl,- / -, 5 Seats,43310
Holden,2013,1st Ownership,Automatic,Unleaded,6 cyl,92095, 5 Seats,21998
Mercedes-Benz,2023,1st Ownership,Automatic,Diesel,4 cyl,- / -, 2 Seats,83579
Toyota,2017,1st Ownership,Automatic,Diesel,4 cyl,188940, 7 Seats,48990
Caterham,2023,1st Ownership,Manual,Unleaded,4 cyl,- / -, 2 Seats,81483
Toyota,2015,1st Ownership,Automatic,Unleaded,4 cyl,82159, 5 Seats,23888
Nissan,2023,1st Ownership,Automatic,Petrol,6 cyl,- / -, 8 Seats,71490
Toyota,2019,1st Ownership,Manual,Diesel,4 cyl,112184, 2 Seats,54990
Porsche,2023,1st Ownership,Automatic,Hybrid,6 cyl,- / -, 4 Seats,263700
Suzuki,2015,1st Ownership,Automatic,Unleaded,4 cyl,93770, 5 Seats,14999
Volkswagen,2023,1st Ownership,Automatic,Diesel,4 cyl,- / -, 3 Seats,60790
Renault,2023,1st Ownership,Automatic,Diesel,4 cyl,-, 3 Seats,59983
Toyota,2023,1st Ownership,Automatic,Diesel,4 cyl,- / -, 7 Seats,67530
Peugeot,2010,1st Ownership,Automatic,Unleaded,4 cyl,146303, 5 Seats,7888
Toyota,2023,1st Ownership,Automatic,Unleaded,3 cyl,- / -, 5 Seats,34340
Toyota,2012,1st Ownership,Automatic,Unleaded,4 cyl,217255, 5 Seats,15990
Isuzu,2023,1st Ownership,Automatic,Diesel,6 cyl,- / -, 3 Seats,210992
Nissan,2015,1st Ownership,Automatic,Premium,6 cyl,55123, 2 Seats,37999
Bentley,2023,1st Ownership,Automatic,Premium,12 cy,- / -, 4 Seats,422600
Chrysler,2012,1st Ownership,Automatic,Diesel,6 cyl,175774, 5 Seats,19998
Mazda,2023,1st Ownership,Automatic,Unleaded,4 cyl,- / -, 5 Seats,27490
Jeep,2011,1st Ownership,Automatic,Premium,8 cyl,93983, 5 Seats,25999
Toyota,2023,1st Ownership,Automatic,Hybrid,3 cyl,- / -, 5 Seats,34990
Lexus,2009,1st Ownership,Automatic,Premium,6 cyl,260000, 5 Seats,13990
Isuzu,2023,1st Ownership,Manual,Diesel,4 cyl,- / -, 7 Seats,63948
Holden,2011,1st Ownership,Manual,Premium,8 cyl,189474, 5 Seats,24999
